Date,Power_from_gas_engine,Daily_NEA,Total_Power,Total_power_per_ML,Raw_sew_flow,Raw_sew_com_pH,Raw_sew_com_BOD,Raw_sew_com_COD,Raw_sew_com_TSS,Raw_sew_com_N,Raw_sew_com_OG,Raw_sew_pH,Raw_sew_BOD,Raw_sew_COD,Raw_sew_TSS,Raw_sew_TP,Raw_sew_TColi,Raw_sew_FColi,Grit_TSS,PST_pH,PST_TSS,PST_BOD,PST_COD,PST_Sludge,SC_pH,SC_TSS,SC_BOD,SC_COD,SC_RAS,SST_pH,SST_TSS,SST_BOD,SST_CODRaw_sew,SST_RAS,CCT_com_pH,CCT_com_BOD,CCT_com_COD,CCT_com_TSS,CCT_com_OG,CCT_com_N,CCT_pH,CCT_BOD,CCT_COD,CCT_TSS,CCT_TColi,CCT_FColi,CCT_FRC,Existing_AT_pH,Existing_AT_DO,Existing_AT_MLSS,Existing_AT_MLVSS,Existing_AT_SV30,Existing_AT_SVI,New_AT_pH,New_AT_DO,New_AT_MLSS,New_AT_MLVSS,New_AT_SV30,New_AT_SVI,PST_Sludge_pH,PST_Sludge_TS,PST_Sludge_VS,Thickened_sludge_pH,Thickened_sludge_TS,Thickened_sludge_VS,Thickened_sludge_VFA,Thickened_sludge_Alk,Thickened_sludge_VFA_to_Alk,Digestor_Feed_Vol,Digestor_A_pH,Digestor_A_TS,Digestor_A_VS,Digestor_A_VFA,Digestor_A_Alk,Digestor_A_VFA_to_Alk,Digestor_A_Temp,Digestor_B_pH,Digestor_B_TS,Digestor_B_VS,Digestor_B_VFA,Digestor_B_Alk,Digestor_B_VFA_to_Alk,Digestor_B_Temp,Centrifuge_feed_pH,Centrifuge_feed_TS,Centrifuge_feed_VS,Cake_TS,Cake_VS,Centrifuge_feed_Vol,Gas_generation,Methane,Carbondioxide,Gas_scrubber_inlet_pH,Gas_scrubber_outlet_pH,Odour_control_inlet_pH,Odour_control_outlet_pH
2023-03-01,2.1,12.24,14.34,687.93475653634,20.845,6.89,689.2,979.0,790.0,32.5,63.5,7.05,659.3,977.0,700.0,\N,300000000.0,24000000.0,900.0,6.79,1860.0,629.3,742.0,284.0,6.8,16.0,12.3,40.0,11050.0,6.86,17.0,15.3,48.0,14320.0,7.11,8.2,69.0,11.7,3.0,15.7,7.1,8.3,40.0,8.3,660.0,320.0,0.5,6.72,0.8,6260.0,4025.0,875.0,139.798321048321,6.73,0.665,7585.0,5060.0,935.0,123.275232230456,6.46,4.1225,62.065,6.39,4.87,59.83,552.0,400.0,1.38,157.0,6.93,4.48,49.71,1548.0,2025.0,0.764444444444444,29.0,6.58,5.47,51.71,1116.0,1425.0,0.783157894736842,19.0,6.83,4.39651596847789,53.3018867924618,21.81,53.65,168.0,\N,\N,\N,453.0,141.0,6.32,3.27
2023-03-02,2.0,12.38,14.38,714.996022275259,20.112,6.72,719.6,894.0,785.0,32.5,79.0,7.04,629.2,1020.0,760.0,\N,53000000.0,31000000.0,950.0,7.0,1515.0,509.2,938.0,276.0,6.82,21.0,18.2,64.0,12960.0,6.8,26.0,20.2,110.0,14730.0,6.97,8.2,64.0,9.3,9.0,17.9,6.97,8.2,72.0,12.0,800.0,180.0,0.2,6.805,0.71,6595.0,\N,800.0,121.562809099901,6.785,0.74,7705.0,\N,925.0,120.056597099399,\N,\N,\N,\N,\N,\N,\N,\N,\N,179.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,161.0,\N,\N,\N,340.0,170.0,7.04,3.81
2023-03-03,1.8,13.18,14.98,719.950016821262,20.807,7.11,629.7,1146.0,725.0,41.4,95.5,7.03,689.6,996.0,755.0,\N,41000000.0,27000000.0,1075.0,6.9,2350.0,569.6,749.0,301.0,7.09,16.0,13.6,89.0,8970.0,7.07,16.0,14.6,118.0,15790.0,6.98,6.8,79.0,9.7,7.0,9.0,7.39,7.9,48.0,9.2,510.0,120.0,0.2,6.71,0.755,6080.0,3960.0,850.0,139.854729409855,6.745,0.73,6815.0,3985.0,925.0,135.752647585359,6.5175,3.57,66.4725,\N,\N,\N,\N,\N,\N,49.0,6.85,4.57,55.32,1020.0,1875.0,0.544,29.0,6.64,5.28,54.35,828.0,1300.0,0.636923076923077,19.0,6.88,3.85459103729195,53.6585365853626,23.98,52.06,78.0,\N,\N,\N,538.0,170.0,6.38,2.77
2023-03-04,2.0,13.81,15.81,649.734927875724,24.333,7.08,599.5,819.0,650.0,35.8,73.5,7.05,659.7,1020.0,755.0,\N,34000000.0,1000000.0,740.0,7.01,915.0,539.7,1161.0,300.0,6.82,16.0,14.7,86.0,9460.0,6.78,23.0,15.7,69.0,13640.0,6.98,9.6,48.0,10.3,7.5,9.0,6.94,6.5,48.0,9.6,\N,\N,0.5,6.67,0.795,6275.0,3440.0,825.0,131.377123166529,6.71,0.61,7455.0,4190.0,930.0,124.769601843185,6.51,4.1675,63.0875,6.41,4.91803278688523,61.6457461645698,516.0,475.0,1.08631578947368,117.0,6.83,3.93,53.14,1128.0,1875.0,0.6016,29.0,6.7,4.77,55.99,1164.0,1300.0,0.895384615384615,19.0,6.84,4.08685601056817,53.9393939393882,21.4136685155972,53.8022813688226,162.0,\N,\N,\N,453.0,113.0,6.59,2.8
2023-03-05,1.8,9.9,11.7,634.834508952795,18.43,7.0,\N,909.0,670.0,21.8,85.0,7.02,629.5,1020.0,780.0,\N,38000000.0,20000000.0,780.0,7.0,820.0,539.5,723.0,284.0,6.79,16.0,13.5,118.0,9260.0,6.8,18.0,16.5,169.0,16590.0,7.22,\N,40.0,8.0,5.0,5.2,6.94,8.9,40.0,9.2,670.0,240.0,0.2,6.68,0.77,5715.0,4725.0,855.0,150.58527143691,6.635,0.745,7360.0,5260.0,955.0,129.91240530303,6.525,3.64,58.005,6.44,4.57,56.4,456.0,400.0,1.14,156.0,6.88,4.14,50.09,1092.0,1700.0,0.642352941176471,29.0,6.74,5.73,51.08,1140.0,1475.0,0.772881355932203,19.0,6.79,4.28466617754892,49.6575342465761,22.07,56.34,157.0,\N,\N,\N,283.0,170.0,6.81,3.27
2023-03-06,2.4,11.22,13.62,942.104170989832,14.457,7.02,599.9,909.0,645.0,31.9,50.5,\N,\N,\N,\N,\N,24000000.0,1000000.0,\N,\N,\N,\N,\N,283.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.42,10.0,48.0,11.0,4.0,12.9,\N,\N,\N,\N,450.0,120.0,0.2,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,141.0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,169.0,\N,\N,\N,\N,\N,\N,\N
2023-03-07,1.8,12.12,13.92,776.265893374972,17.932,7.0,599.6,969.0,785.0,28.0,41.5,7.0,449.9,1136.0,830.0,\N,44000000.0,3000000.0,695.0,6.98,1660.0,359.9,1076.0,357.0,7.05,19.0,13.9,54.0,8450.0,7.03,13.0,11.9,50.0,12320.0,7.27,8.6,52.0,9.3,4.5,13.4,7.39,9.7,33.0,10.8,\N,\N,0.5,6.66,0.87,5745.0,3465.0,770.0,134.085152282726,6.55,0.695,7210.0,4800.0,945.0,131.067344834485,6.44,3.6825,57.0975,6.36,5.16,58.75,888.0,500.0,1.776,143.0,7.0,4.23,50.27,1008.0,1600.0,0.63,29.0,6.78,5.65,56.77,1128.0,1400.0,0.805714285714286,19.0,6.88,4.07639873118677,51.9867549668889,21.97,57.5,173.0,\N,\N,\N,453.0,141.0,7.02,3.21
2023-03-08,1.8,10.47,12.27,594.505547749407,20.639,7.12,539.4,977.0,700.0,54.3,65.5,7.08,569.6,977.0,705.0,\N,57000000.0,29000000.0,680.0,7.0,1420.0,779.6,614.0,383.0,6.9,15.0,13.4,48.0,9756.0,6.92,18.0,14.0,57.0,11660.0,7.19,7.7,44.0,8.0,6.0,11.8,7.14,7.9,40.0,8.4,\N,\N,0.2,6.66,0.8,5965.0,3215.0,785.0,131.597517022676,6.595,0.565,7400.0,4595.0,850.0,114.811223064153,6.4725,3.4675,59.3475,6.4,5.18,61.27,720.0,525.0,1.37142857142857,126.0,7.01,4.21,51.25,1248.0,1825.0,0.683835616438356,29.0,6.72,5.59,49.63,1020.0,1400.0,0.728571428571429,19.0,6.88,4.25008204791598,51.9305019305111,21.46,58.31,170.0,\N,\N,\N,538.0,170.0,6.83,3.44
2023-03-09,1.6,9.51,11.11,609.401568756514,18.231,6.9,389.6,1061.0,570.0,42.6,49.5,7.01,569.4,1006.0,720.0,\N,47000000.0,33000000.0,570.0,7.03,1625.0,629.4,856.0,391.0,6.93,18.0,12.6,45.0,8240.0,6.93,26.0,13.8,64.0,15130.0,7.09,5.6,52.0,9.7,8.0,9.5,7.15,8.0,50.0,8.8,520.0,270.0,0.5,6.675,0.855,5240.0,3445.0,695.0,132.396676142576,6.605,0.56,7635.0,4635.0,895.0,117.266794309596,6.5,3.4875,57.8575,6.36,5.66,59.43,624.0,675.0,0.924444444444444,105.0,6.97,4.48,50.33,1272.0,1775.0,0.716619718309859,29.0,6.69,5.36,50.66,1092.0,1275.0,0.856470588235294,19.0,6.88,4.14051522248209,48.4162895927637,21.71,54.99,170.0,\N,\N,\N,340.0,170.0,7.0,3.29
2023-03-10,1.8,15.17,16.97,794.624461509646,21.356,6.98,718.9,967.0,855.0,47.0,65.0,7.0,629.6,1030.0,880.0,\N,53000000.0,24000000.0,795.0,6.94,1740.0,629.6,960.0,407.0,6.81,19.0,14.6,64.0,7410.0,6.72,16.0,7.6,74.0,15820.0,7.26,8.5,74.0,9.0,4.5,10.1,7.01,7.4,50.0,9.0,620.0,130.0,0.5,6.86,0.83,5045.0,3395.0,715.0,142.206320810972,6.86,0.53,7930.0,4945.0,905.0,114.132370714331,6.4375,3.735,67.305,6.38,5.6,61.21,576.0,525.0,1.09714285714286,205.0,7.0,4.47,54.05,1236.0,1825.0,0.677260273972603,29.0,6.67,5.71,58.54,1104.0,1425.0,0.774736842105263,19.0,6.86,4.22762682880481,54.1573033707969,21.67,54.38,166.0,\N,\N,\N,453.0,113.0,6.79,2.84
2023-03-11,1.7,13.33,15.03,869.540063638993,17.285,6.94,599.1,1061.0,635.0,31.4,54.0,7.09,658.9,1015.0,800.0,\N,48000000.0,19000000.0,620.0,6.94,800.0,598.9,723.0,419.0,6.78,17.0,15.9,149.0,7770.0,6.79,18.0,15.9,132.0,15030.0,7.42,8.1,64.0,8.6,3.5,19.0,7.2,9.1,84.0,8.6,760.0,190.0,0.5,6.88,0.92,5125.0,3615.0,730.0,141.885553470919,6.835,0.515,7465.0,4945.0,945.0,127.036191753559,6.4625,3.535,58.615,6.33,4.15,56.44,\N,650.0,\N,185.0,6.99,5.73,47.27,1092.0,1900.0,0.574736842105263,29.0,6.69,5.42,51.75,1400.0,1008.0,1.38888888888889,19.0,6.88,4.13239719157436,49.0291262135858,21.02,56.33,\N,\N,\N,\N,340.0,113.0,6.84,3.02
2023-03-12,2.2,10.7,12.9,709.844274473119,18.173,6.81,569.2,1052.0,705.0,58.2,69.0,7.14,719.1,1110.0,835.0,\N,51000000.0,23000000.0,765.0,7.0,885.0,479.1,531.0,369.0,6.79,15.0,13.1,55.0,8460.0,6.85,19.0,16.1,57.0,14990.0,7.39,6.4,26.0,8.0,5.5,23.5,7.0,8.7,118.0,10.8,\N,\N,0.5,6.81,0.82,5395.0,3845.0,755.0,139.684877854031,6.82,0.53,7615.0,5400.0,945.0,124.100613962472,6.39,3.1425,52.3875,6.38,4.1,46.81,600.0,525.0,1.14285714285714,204.0,7.02,4.33,45.9,972.0,2125.0,0.457411764705882,29.0,6.64,5.24,48.31,1356.0,1350.0,1.00444444444444,20.0,6.89,4.17519807709435,46.6950959488313,21.66,56.84,164.0,\N,\N,\N,340.0,170.0,6.74,2.97
2023-03-13,1.7,11.09,12.79,683.445548787004,18.714,7.17,539.2,1054.0,630.0,54.9,67.5,7.15,749.2,1073.0,835.0,\N,47000000.0,18000000.0,910.0,6.89,1770.0,509.2,1042.0,359.0,7.0,17.0,13.2,38.0,8830.0,6.96,12.0,10.2,67.0,16850.0,7.14,8.8,57.0,11.8,6.0,15.4,7.05,7.0,23.0,8.4,230.0,56.0,0.2,6.815,0.86,5210.0,3990.0,835.0,160.236736653556,6.835,0.525,7175.0,5010.0,955.0,133.166439821116,6.41,3.2125,61.285,6.41,4.42,60.92,624.0,600.0,1.04,159.0,7.02,4.71,51.3,1104.0,2150.0,0.513488372093023,29.0,6.68,4.18,55.01,1092.0,1550.0,0.704516129032258,20.0,6.98,4.06,53.36,22.94,52.34,154.0,\N,\N,\N,\N,\N,6.8,3.09
2023-03-14,2.0,11.86,13.86,604.580152671756,22.925,7.25,599.0,1102.0,635.0,48.7,46.5,7.04,569.2,1059.0,730.0,\N,49000000.0,21000000.0,760.0,7.0,1150.0,479.2,1057.0,353.0,7.0,11.0,10.2,45.0,9210.0,6.98,15.0,11.2,60.0,16130.0,7.66,9.2,55.0,11.4,5.5,10.9,7.0,9.4,69.0,11.2,440.0,80.0,0.5,6.745,0.92,5755.0,3990.0,890.0,154.769543688027,6.81,0.58,7165.0,4755.0,925.0,129.719807330827,6.43,3.62,64.585,6.53,4.51,61.83,732.0,525.0,1.39428571428571,186.0,7.11,4.29,53.64,1332.0,1500.0,0.888,29.0,6.83,5.46,56.33,1308.0,1425.0,0.917894736842105,20.0,7.09,4.14,53.99,21.31,58.34,144.0,\N,\N,\N,453.0,113.0,\N,\N
2023-03-15,1.9,13.37,15.27,747.101130192279,20.439,7.33,630.0,1083.0,780.0,86.0,91.5,7.41,689.0,1098.0,790.0,\N,46000000.0,30000000.0,825.0,7.1,1110.0,539.0,1100.0,301.0,7.2,15.0,14.0,60.0,9490.0,7.18,22.0,16.0,60.0,10960.0,7.48,10.2,57.0,12.8,11.0,30.8,7.41,9.8,57.0,11.0,310.0,20.0,0.2,6.675,0.92,6360.0,3810.0,730.0,114.8227539123,6.77,0.575,7095.0,4490.0,825.0,116.257563898303,6.6775,4.365,54.9725,6.72,4.72,50.0,\N,425.0,\N,126.0,7.21,5.6,47.11,\N,1525.0,\N,29.0,6.87,5.5,47.62,\N,1600.0,\N,21.0,\N,\N,\N,21.95,58.55,97.0,\N,\N,\N,340.0,113.0,\N,\N
2023-03-16,1.7,13.46,15.16,818.662922561832,18.518,6.96,509.3,1017.0,670.0,29.7,83.5,7.24,660.0,1042.0,760.0,\N,53000000.0,26000000.0,660.0,7.18,690.0,480.0,1156.0,386.0,7.17,12.0,11.0,43.0,9580.0,7.14,11.0,11.0,57.0,11850.0,7.45,8.3,38.0,9.4,6.0,7.3,7.29,9.6,48.0,9.2,320.0,210.0,0.2,6.745,0.7,6410.0,3855.0,885.0,138.066023955595,6.86,0.985,7425.0,5353.0,925.0,124.591873752948,6.5625,3.5475,51.65,6.66,4.05,59.31,972.0,500.0,1.944,113.0,7.09,5.4,48.21,1356.0,1356.0,1.0,29.0,6.93,5.38,51.54,1164.0,1600.0,0.7275,21.0,6.87,4.28,49.6,21.37,54.23,133.0,\N,\N,\N,453.0,113.0,\N,\N
2023-03-17,2.2,13.48,15.68,816.5816060827,19.202,7.28,479.5,1105.0,755.0,24.6,51.5,7.24,569.3,1110.0,885.0,\N,41000000.0,32000000.0,870.0,7.05,1592.0,479.3,1134.0,373.0,7.1,15.0,13.3,38.0,11260.0,7.05,18.0,14.3,28.0,12530.0,7.22,9.7,50.0,12.6,6.5,24.6,7.05,7.7,40.0,9.2,340.0,90.0,0.2,6.795,0.865,7195.0,4285.0,940.0,130.740358286536,6.9,0.56,7725.0,4590.0,930.0,120.564716800947,6.725,3.8725,\N,6.63,4.93,\N,\N,575.0,\N,103.0,7.19,4.04,\N,1488.0,2075.0,0.71710843373494,29.0,6.94,4.74,\N,1392.0,1425.0,0.976842105263158,22.0,7.05,3.96,\N,21.13,\N,141.0,\N,\N,\N,453.0,141.0,\N,\N
2023-03-18,1.5,13.92,15.42,913.723631192226,16.876,7.21,509.1,931.0,580.0,62.2,44.0,7.2,539.5,1073.0,605.0,\N,53000000.0,49000000.0,530.0,7.11,1165.0,449.5,943.0,387.0,6.91,14.0,12.5,38.0,12700.0,6.88,12.0,11.5,72.0,12770.0,7.33,7.7,16.0,8.2,7.5,12.9,7.19,9.1,57.0,11.6,180.0,33.0,0.5,6.845,0.595,7090.0,4235.0,960.0,135.423796259451,6.805,0.74,7975.0,5040.0,950.0,119.147316330415,6.6375,3.2625,58.9825,6.64,4.54,62.7,972.0,550.0,1.76727272727273,120.0,7.13,3.73,52.9,1320.0,1900.0,0.694736842105263,29.0,6.92,4.96,53.73,1548.0,1750.0,0.884571428571429,22.0,7.07,4.04,56.19,21.14,56.52,173.0,\N,\N,\N,296.0,113.0,\N,\N
2023-03-19,1.6,13.71,15.31,858.472580464282,17.834,7.44,689.1,894.0,725.0,69.4,67.0,7.34,569.1,965.0,615.0,\N,21000000.0,14000000.0,560.0,7.16,880.0,539.1,907.0,372.0,7.06,20.0,14.7,57.0,10430.0,7.03,16.0,14.1,60.0,11470.0,7.33,7.0,40.0,9.4,6.5,15.7,7.33,6.6,38.0,7.8,380.0,\N,0.5,6.88,0.645,7195.0,4425.0,850.0,118.17419658932,6.85,0.815,7990.0,5110.0,855.0,107.028894127968,6.6275,3.5325,56.5375,6.71,4.67,55.33,792.0,575.0,1.37739130434783,218.0,7.15,4.37,50.67,1344.0,1975.0,0.680506329113924,29.0,6.99,5.48,50.51,1332.0,1550.0,0.859354838709677,23.0,7.01,4.61,48.18,21.79,55.67,168.0,\N,\N,\N,566.0,141.0,\N,\N
2023-03-20,2.0,13.52,15.52,710.102489019034,21.856,7.08,509.0,652.0,520.0,51.0,39.5,7.47,509.1,643.0,515.0,\N,53000000.0,21000000.0,595.0,7.24,1025.0,569.1,1115.0,343.0,7.24,13.0,11.7,38.0,9450.0,6.82,16.0,10.5,48.0,11780.0,7.5,9.8,40.0,9.4,5.0,17.6,7.12,7.4,26.0,8.2,520.0,210.0,0.2,6.805,0.7,6695.0,4010.0,795.0,118.783242307418,6.88,0.74,7055.0,4315.0,810.0,114.857208298675,6.59,3.4875,56.735,6.53,4.26,62.28,\N,\N,\N,254.0,7.05,5.65,46.53,1560.0,1825.0,0.854794520547945,29.0,6.92,4.43,52.81,1416.0,1600.0,0.885,23.0,6.98,3.88,49.89,21.35,57.25,169.0,\N,\N,\N,283.0,170.0,7.33,2.33
2023-03-21,2.4,11.66,14.06,601.780517034754,23.364,7.22,419.1,619.0,415.0,77.3,69.0,7.33,509.0,723.0,535.0,\N,29000000.0,1000000.0,460.0,7.08,1495.0,479.0,827.0,297.0,7.08,15.0,9.8,57.0,10060.0,\N,\N,\N,\N,11450.0,7.11,8.7,62.0,9.0,6.5,19.6,7.29,9.8,48.0,10.8,450.0,120.0,0.2,7.055,0.745,5825.0,3800.0,890.0,153.077456277549,6.795,0.775,6200.0,3405.0,745.0,120.358228216977,6.63,3.31,55.4225,6.65,4.02,59.37,804.0,375.0,\N,162.0,7.02,4.02,51.97,1776.0,2075.0,0.855903614457831,29.0,6.94,4.54,52.54,1692.0,1625.0,1.04123076923077,24.0,6.96,3.75,51.3,22.1,58.65,166.0,\N,\N,\N,296.0,170.0,6.63,2.38
2023-03-22,1.5,12.89,14.39,625.190076899683,23.017,7.31,389.6,940.0,420.0,49.3,63.5,7.25,419.1,793.0,430.0,\N,54000000.0,27000000.0,515.0,7.11,975.0,389.1,824.0,339.0,6.89,15.0,9.9,86.0,10070.0,6.82,18.0,10.5,98.0,10540.0,7.23,7.4,23.0,9.8,6.0,9.8,7.08,8.1,69.0,9.4,670.0,320.0,0.2,7.02,0.795,5885.0,3795.0,925.0,157.189882189882,6.82,0.87,6055.0,3940.0,875.0,144.501222440034,6.6525,3.6,56.5775,6.62,4.28,57.09,780.0,375.0,2.08,222.0,7.01,4.26,51.93,1596.0,1775.0,0.899154929577465,29.0,6.93,4.48,50.97,1896.0,1725.0,1.09913043478261,25.0,6.94,4.31,52.9,21.18,57.49,170.0,\N,\N,\N,296.0,141.0,7.45,2.24
2023-03-23,1.8,13.05,14.85,757.073668111139,19.615,7.2,539.2,902.0,665.0,65.5,48.0,7.17,599.6,885.0,620.0,\N,60000000.0,31000000.0,500.0,7.06,1065.0,389.6,972.0,338.0,6.92,13.0,10.4,35.0,10690.0,6.89,17.0,11.0,35.0,10410.0,7.21,11.2,23.0,14.0,10.1,4.5,7.16,7.4,28.0,8.4,640.0,300.0,0.2,6.985,0.79,6225.0,4140.0,945.0,152.352864920923,6.81,0.94,5465.0,3555.0,730.0,133.251809166443,6.65,3.3525,51.4375,6.68,3.72,54.14,420.0,300.0,1.4,136.0,7.06,4.17,48.57,1632.0,1975.0,0.826329113924051,29.0,6.96,4.71,47.14,1704.0,1725.0,0.987826086956522,26.0,6.98,3.91,50.1,21.14,55.98,175.0,\N,\N,\N,340.0,141.0,6.56,2.35
2023-03-24,1.7,13.22,14.92,885.617617379949,16.847,7.11,449.5,897.0,570.0,65.5,71.5,7.09,479.2,986.0,565.0,\N,55000000.0,28000000.0,660.0,7.06,715.0,569.2,1136.0,374.0,6.97,14.0,12.2,33.0,10480.0,6.98,21.0,18.2,31.0,9810.0,7.18,9.7,19.0,13.2,9.0,12.9,7.1,10.6,23.0,12.6,520.0,260.0,0.2,6.965,0.715,6660.0,4670.0,925.0,139.010721247563,6.81,0.92,5735.0,3735.0,790.0,137.599665696699,6.63,3.37,57.01,6.7,4.1,58.24,672.0,525.0,1.28,204.0,7.06,4.02,49.57,1700.0,1476.0,1.15176151761518,28.0,6.98,4.6,50.11,1512.0,1650.0,0.916363636363636,26.0,6.99,3.92,53.12,21.22,55.17,169.0,\N,\N,\N,340.0,170.0,6.67,2.87
2023-03-25,1.5,12.13,13.63,778.946165276031,17.498,7.0,539.4,744.0,670.0,48.7,82.0,7.04,569.5,998.0,635.0,\N,38000000.0,26000000.0,675.0,7.0,980.0,509.5,1036.0,303.0,6.95,13.0,11.5,23.0,8830.0,6.84,18.0,14.5,33.0,8860.0,7.09,11.4,28.0,12.4,11.0,16.8,7.09,9.1,23.0,13.2,460.0,180.0,0.2,6.86,0.675,6750.0,3820.0,925.0,137.627586206897,6.835,0.91,6045.0,3115.0,805.0,133.132183908046,6.595,3.775,54.5775,6.66,4.07,58.24,\N,500.0,\N,140.0,7.06,4.55,49.93,1332.0,1775.0,0.750422535211268,28.0,6.97,4.68,49.31,1116.0,1525.0,0.731803278688525,25.0,6.99,3.95,54.04,21.14,56.81,171.0,\N,\N,\N,\N,\N,7.01,2.94
2023-03-26,1.7,15.27,16.97,861.55252068843,19.697,6.9,479.5,965.0,500.0,73.9,51.5,7.14,599.4,1047.0,760.0,\N,22000000.0,12000000.0,675.0,6.94,1780.0,659.4,1078.0,283.0,6.82,13.0,11.4,48.0,9920.0,6.79,15.0,13.4,45.0,12510.0,7.25,13.3,40.0,17.6,8.0,9.8,\N,\N,\N,\N,380.0,60.0,0.5,6.81,0.65,7065.0,4445.0,930.0,132.455074838277,6.765,0.82,5845.0,3405.0,725.0,124.049432440185,6.58,2.95,59.1125,6.63,3.42,56.13,\N,500.0,\N,182.0,7.02,3.7,51.89,1440.0,1750.0,0.822857142857143,29.0,6.97,4.25,48.96,1128.0,1600.0,0.705,26.0,6.98,3.40507224411468,51.6320474777461,20.26,51.64,167.0,\N,\N,\N,453.0,113.0,\N,\N
2023-03-27,1.7,11.63,13.33,752.682100508187,17.71,6.9,479.7,756.0,525.0,44.8,40.5,7.27,509.5,972.0,690.0,\N,42000000.0,31000000.0,605.0,7.25,1050.0,569.5,1117.0,341.0,7.16,19.0,15.5,96.0,10960.0,6.71,20.0,13.5,101.0,9540.0,7.25,12.3,38.0,16.7,8.0,23.5,7.18,12.7,50.0,16.7,470.0,190.0,0.5,7.005,0.6,7135.0,4670.0,945.0,132.87037037037,6.75,0.805,5245.0,3560.0,785.0,149.745887534271,6.7225,3.0575,55.3175,6.71,3.56,55.74,756.0,525.0,1.44,171.0,7.4,3.82,47.94,1608.0,1950.0,0.824615384615385,29.0,7.27,4.44,45.89,1452.0,1625.0,0.893538461538462,26.0,7.27,3.7914691943124,43.7500000000139,21.62,55.27,165.0,\N,\N,\N,\N,\N,7.25,2.4
2023-03-28,0.4,14.22,14.62,936.81917211329,15.606,7.03,479.1,969.0,505.0,76.2,49.5,7.27,419.7,870.0,460.0,\N,51000000.0,19000000.0,410.0,7.25,1470.0,509.7,919.0,280.0,7.16,19.0,12.7,84.0,14760.0,6.71,15.0,13.7,96.0,7050.0,7.19,12.3,31.0,14.0,6.5,10.1,7.18,11.7,33.0,15.3,480.0,80.0,0.2,6.875,0.67,7295.0,4695.0,955.0,131.379928315412,6.785,0.78,4995.0,3389.0,680.0,135.741631018403,6.7025,3.6,54.1275,6.9,4.04,57.68,\N,450.0,\N,171.0,7.24,5.95,50.28,1440.0,1950.0,0.738461538461539,29.0,7.14,4.86,51.23,1344.0,1725.0,0.779130434782609,27.0,7.18,4.20951597422226,53.0944625407149,20.55,53.31,175.0,\N,\N,\N,\N,\N,7.19,2.33
2023-03-29,1.9,13.34,15.24,737.621605924205,20.661,6.9,434.3,972.0,590.0,51.0,61.0,7.27,569.1,972.0,645.0,\N,53000000.0,23000000.0,555.0,7.17,1300.0,599.1,940.0,299.0,7.18,15.0,14.1,43.0,10430.0,6.71,20.0,17.1,52.0,9240.0,7.25,13.1,77.0,18.4,6.0,7.6,7.0,11.7,35.0,12.7,620.0,170.0,0.2,7.015,0.655,7140.0,4655.0,950.0,133.766233766234,6.79,0.745,4890.0,3360.0,650.0,132.727798087916,6.7125,3.4825,48.61,6.69,3.75,50.0,528.0,450.0,1.17333333333333,171.0,7.23,4.62,45.39,1680.0,1900.0,0.884210526315789,29.0,7.09,4.57,44.11,1548.0,1625.0,0.952615384615385,27.0,7.18,3.88948179769888,53.6585365853579,21.41,51.1,174.0,\N,\N,\N,481.0,170.0,7.41,2.66
2023-03-30,1.7,14.34,16.04,799.322270394179,20.067,7.07,493.9,619.0,545.0,61.6,49.0,7.37,404.3,996.0,565.0,\N,40000000.0,16000000.0,435.0,7.08,620.0,359.3,957.0,337.0,7.24,19.0,13.7,60.0,10190.0,6.92,19.0,13.7,98.0,8870.0,7.16,10.3,60.0,12.0,5.5,15.7,\N,\N,\N,\N,590.0,210.0,0.2,7.02,0.7,6945.0,4530.0,935.0,135.265544311612,6.69,0.61,4755.0,3290.0,650.0,136.509707061854,6.705,3.1375,61.17,6.76,4.56,54.93,852.0,400.0,2.13,170.0,7.3,3.53,50.37,1644.0,1850.0,0.888648648648649,29.0,7.22,4.33,49.91,1332.0,1675.0,0.795223880597015,27.0,7.24,3.49,52.63,20.02,53.12,174.0,\N,\N,\N,\N,\N,6.79,2.08
2023-03-31,1.7,14.53,16.23,932.651419377083,17.402,7.27,509.1,965.0,535.0,66.1,57.5,7.18,508.9,793.0,635.0,\N,56000000.0,31000000.0,825.0,7.0,905.0,433.9,1036.0,329.0,7.0,16.0,12.7,57.0,9620.0,6.72,13.0,10.9,60.0,8870.0,7.22,13.5,48.0,14.8,8.0,14.8,6.9,10.9,57.0,12.0,670.0,320.0,0.2,6.62,0.66,6405.0,4680.0,935.0,147.1,6.71,0.69,4670.0,3870.0,655.0,140.1,6.71,3.3,54.9,6.76,4.23,57.08,888.0,500.0,1.776,170.0,7.28,3.83,49.88,1128.0,1850.0,0.60972972972973,29.0,7.21,4.93,51.37,1104.0,1500.0,0.736,27.0,7.48,3.6,48.8,20.38,54.48,172.0,\N,\N,\N,340.0,141.0,6.59,2.31
